Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,latitude,longitude,temp,humidity,pressure,wind_speed,wind_deg,rain_1h,Nature_encoded,date_str,image_path
2016,11989,34,34247,Saint-Clément-de-Rivière,2016-08-08 14:19:00,600,300.0,300.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (travaux),43.7294999,3.3267542,20.6,53.0,1016.9,11.2,210.0,0.0,2,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3334_43.7295_3.3268_2016-08-08.png
2016,8850,83,83067,Gonfaron,2016-08-08 15:29:00,9000,9000.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (particulier),43.7307562,6.3863084,20.6,53.0,1016.9,11.2,210.0,0.0,1,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3335_43.7308_6.3863_2016-08-08.png
2016,8921,34,34247,Saint-Clément-de-Rivière,2016-08-08 15:38:00,700,700.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (travaux),43.7294999,3.3267542,20.6,53.0,1016.9,11.2,210.0,0.0,2,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3336_43.7295_3.3268_2016-08-08.png
2016,8853,83,83023,Brignoles,2016-08-08 19:56:00,400,400.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,23.2,64.0,1020.1,7.6,30.0,0.0,1,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3337_46.2337_5.3539_2016-08-08.png
2016,9017,11,11069,Carcassonne,2016-08-08 22:20:00,200,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,21.1,73.0,1021.0,11.2,10.0,0.0,3,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3338_46.2337_5.3539_2016-08-08.png
2016,9808,13,13001,Aix-en-Provence,2016-08-08 22:50:00,10,10.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Accidentelle,43.3079873,5.3846945,24.3,56.0,1017.1,5.4,130.0,0.0,0,2016-08-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3339_43.3080_5.3847_2016-08-08.png
2016,1598,24,24427,Saint-Jean-d'Eyraud,2016-08-09 00:09:00,3000,3000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,19.5,78.0,1021.2,7.6,20.0,0.0,1,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3340_46.2337_5.3539_2016-08-09.png
2016,9018,11,11322,Roquefort-des-Corbières,2016-08-09 04:21:00,20,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,16.8,88.0,1020.9,7.6,360.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3341_46.2337_5.3539_2016-08-09.png
2016,8927,34,34245,Saint-Chinian,2016-08-09 10:59:00,1200,200.0,1000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,43.7366233,3.3280487,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3342_43.7366_3.3280_2016-08-09.png
2016,8929,34,34069,Cazouls-lès-Béziers,2016-08-09 13:44:00,1200,1200.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,22.4,55.0,1020.3,24.1,340.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3343_46.2337_5.3539_2016-08-09.png
2016,2262,33,33540,Vendays-Montalivet,2016-08-09 14:06:00,20,20.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,44.7015325,-0.0749268,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3344_44.7015_-0.0749_2016-08-09.png
2016,2261,33,33540,Vendays-Montalivet,2016-08-09 14:06:00,50,50.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,44.7015325,-0.0749268,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3345_44.7015_-0.0749_2016-08-09.png
2016,8931,34,34335,Villemagne-l'Argentière,2016-08-09 15:43:00,500,500.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,21.8,57.0,1020.3,25.9,340.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3346_46.2337_5.3539_2016-08-09.png
2016,9816,13,13056,Martigues,2016-08-09 20:28:00,55,55.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,48.5643435,7.7691079,17.5,64.0,1020.8,11.2,320.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3347_48.5643_7.7691_2016-08-09.png
2016,8862,2A,2A359,Zicavo,2016-08-09 22:21:00,100,300.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3348_46.2337_5.3539_2016-08-09.png
2016,8864,2A,2A249,Propriano,2016-08-10 00:00:00,4524,300.0,4524.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3349_46.2337_5.3539_2016-08-10.png
2016,8941,34,34092,Cruzy,2016-08-10 01:13:00,100,300.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,43.6204187,3.8677274,20.6,46.0,1018.1,14.8,310.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3350_43.6204_3.8677_2016-08-10.png
2016,8737,30,30169,Milhaud,2016-08-10 01:48:00,596,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,11.6,97.0,1021.1,5.4,50.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3351_46.2337_5.3539_2016-08-10.png
2016,9817,13,13056,Martigues,2016-08-10 11:29:00,30000,300.0,800.0,0.0,0.0,0.0,0.0,30000.0,,1.0,Accidentelle,48.5643435,7.7691079,20.0,43.0,1021.2,18.4,300.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3352_48.5643_7.7691_2016-08-10.png
2016,8863,2A,2A189,Olmeto,2016-08-10 11:47:00,25,300.0,25.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3353_46.2337_5.3539_2016-08-10.png
2016,9818,13,13039,Fos-sur-Mer,2016-08-10 11:56:00,7110000,3100000.0,4010000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Accidentelle,48.8232281,2.3660212,17.2,50.0,1024.1,9.4,320.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3354_48.8232_2.3660_2016-08-10.png
2016,8865,2A,2A041,Bonifacio,2016-08-10 12:52:00,205,300.0,205.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,21.6,41.0,1021.0,25.9,340.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3355_46.2337_5.3539_2016-08-10.png
2016,9020,11,11429,Villemoustaussou,2016-08-10 13:13:00,2000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,22.1,34.0,1021.0,20.5,360.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3356_46.2337_5.3539_2016-08-10.png
2016,8824,30,30181,Montmirat,2016-08-10 13:42:00,52692,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,22.1,34.0,1021.0,20.5,360.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3357_46.2337_5.3539_2016-08-10.png
2016,8959,34,34069,Cazouls-lès-Béziers,2016-08-10 13:47:00,1200,1200.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,22.1,34.0,1021.0,20.5,360.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3358_46.2337_5.3539_2016-08-10.png
2016,8961,34,34234,Roquessels,2016-08-10 14:04:00,1960000,930000.0,1000000.0,0.0,0.0,0.0,0.0,30000.0,,1.0,Involontaire (particulier),43.8114396,3.3240801,20.6,53.0,1016.9,11.2,210.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3359_43.8114_3.3241_2016-08-10.png
2016,9019,11,11085,Cavanac,2016-08-10 14:47:00,44571,300.0,14571.0,0.0,0.0,0.0,0.0,30000.0,,1.0,Accidentelle,46.2337295,5.3538775,21.3,41.0,1020.8,22.3,350.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3360_46.2337_5.3539_2016-08-10.png
2016,9820,13,13048,Jouques,2016-08-10 15:05:00,5000,5000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Accidentelle,48.5794992,7.7315982,19.4,44.0,1020.8,13.0,330.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3361_48.5795_7.7316_2016-08-10.png
2016,8829,30,30268,Saint-Jean-de-Valériscle,2016-08-10 15:09:00,20000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,5.0,Accidentelle,46.2337295,5.3538775,21.7,41.0,1020.7,22.3,350.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3362_46.2337_5.3539_2016-08-10.png
2016,9821,13,13081,Rognac,2016-08-10 15:09:00,26630000,26630000.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (particulier),46.2337295,5.3538775,21.7,41.0,1020.7,22.3,350.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3363_46.2337_5.3539_2016-08-10.png
2016,8831,30,30140,Lasalle,2016-08-10 15:35:00,3000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,5.0,Involontaire (particulier),44.0770709,3.9865617,12.2,46.0,1016.9,42.5,350.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3364_44.0771_3.9866_2016-08-10.png
2016,11418,83,83153,Saint-Mandrier-sur-Mer,2016-08-10 15:47:00,7000,7000.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (particulier),46.2337295,5.3538775,21.7,41.0,1020.7,22.3,350.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3365_46.2337_5.3539_2016-08-10.png
2016,8733,06,06045,Collongues,2016-08-10 16:11:00,10,10.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Naturelle,45.1867219,9.1492137,26.0,51.0,1013.0,9.4,140.0,0.0,4,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3366_45.1867_9.1492_2016-08-10.png
2016,8968,34,34285,Saint-Pons-de-Mauchiens,2016-08-10 16:50:00,287500,180000.0,90000.0,0.0,0.0,0.0,0.0,17500.0,,4.0,Malveillance,43.5364488,3.4436221,27.6,20.0,1018.1,37.1,310.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3367_43.5364_3.4436_2016-08-10.png
2016,340,12,12130,Livinhac-le-Haut,2016-08-10 17:30:00,20000,0.0,800.0,20000.0,20000.0,0.0,0.0,0.0,Estimées,1.0,Involontaire (particulier),44.4982866,3.0121385,20.6,53.0,1016.9,11.2,210.0,0.0,1,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3368_44.4983_3.0121_2016-08-10.png
2016,9021,11,11116,Cuxac-d'Aude,2016-08-10 19:53:00,3000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Accidentelle,46.2337295,5.3538775,15.4,60.0,1022.4,7.6,20.0,0.0,0,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3369_46.2337_5.3539_2016-08-10.png
2016,9022,11,11022,Azille,2016-08-10 20:14:00,90908,10908.0,80000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,43.2200823,2.3554334,20.2,40.0,1022.1,13.0,300.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3370_43.2201_2.3554_2016-08-10.png
2016,472,17,17038,Bedenac,2016-08-10 22:35:00,2000,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,Mesurées,1.0,Malveillance,48.876116,2.288124,14.1,61.0,1026.5,7.6,20.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3371_48.8761_2.2881_2016-08-10.png
2016,8885,30,30189,Nîmes,2016-08-10 23:35:00,22000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Malveillance,46.2337295,5.3538775,11.5,79.0,1024.0,13.0,360.0,0.0,3,2016-08-10,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3372_46.2337_5.3539_2016-08-10.png
2016,8860,83,83073,Le Luc,2016-08-11 05:53:00,7000,7000.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Malveillance,46.2337295,5.3538775,8.5,93.0,1025.1,9.4,40.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3373_46.2337_5.3539_2016-08-11.png
2016,9472,66,66111,Montalba-le-Château,2016-08-11 07:52:00,13083700,800000.0,11997100.0,0.0,0.0,0.0,0.0,286600.0,,1.0,Malveillance,48.4656696,7.4684285,10.2,99.0,1026.4,1.8,230.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3374_48.4657_7.4684_2016-08-11.png
2016,2589,40,40266,Saint-Julien-en-Born,2016-08-11 09:55:00,100,100.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,17.8,60.0,1025.5,20.5,340.0,0.0,2,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3375_46.2337_5.3539_2016-08-11.png
2016,10399,30,30189,Nîmes,2016-08-11 10:57:00,2500,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (travaux),46.2337295,5.3538775,18.8,54.0,1025.1,20.5,360.0,0.0,2,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3376_46.2337_5.3539_2016-08-11.png
2016,9473,66,66019,Bélesta,2016-08-11 11:41:00,500,500.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,20.3,51.0,1024.7,24.1,350.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3377_46.2337_5.3539_2016-08-11.png
2016,9168,2B,2B050,Calvi,2016-08-11 12:53:00,5,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,20.6,53.0,1016.9,11.2,210.0,0.0,1,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3378_46.2337_5.3539_2016-08-11.png
2016,9474,66,66037,Canet-en-Roussillon,2016-08-11 13:08:00,40000,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,,4.0,Malveillance,39.7133103,21.6160571,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3379_39.7133_21.6161_2016-08-11.png
2016,9169,2B,2B124,Ghisoni,2016-08-11 14:30:00,50,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Naturelle,46.2337295,5.3538775,21.7,43.0,1024.1,20.5,350.0,0.0,4,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3380_46.2337_5.3539_2016-08-11.png
2016,9477,66,66182,Sainte-Marie,2016-08-11 15:00:00,5000,300.0,5000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,10.6881099,122.9761127,20.6,53.0,1016.9,11.2,210.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3381_10.6881_122.9761_2016-08-11.png
2016,9170,2B,2B236,Poggio-di-Nazza,2016-08-11 15:11:00,500,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Naturelle,46.2337295,5.3538775,20.6,53.0,1016.9,11.2,210.0,0.0,4,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3382_46.2337_5.3539_2016-08-11.png
2016,10403,30,30169,Milhaud,2016-08-11 15:31:00,3026,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,22.1,42.0,1024.1,18.4,340.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3383_46.2337_5.3539_2016-08-11.png
2016,9478,66,66171,Saint-Cyprien,2016-08-11 15:32:00,10000,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,48.2586622,14.5003309,17.9,47.0,1022.9,18.0,300.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3384_48.2587_14.5003_2016-08-11.png
2016,8867,2A,2A254,Quenza,2016-08-11 15:53:00,20,20.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Naturelle,46.2337295,5.3538775,22.1,42.0,1024.1,18.4,340.0,0.0,4,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3385_46.2337_5.3539_2016-08-11.png
2016,8899,30,30141,Laudun-l'Ardoise,2016-08-11 16:01:00,102268,102268.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Involontaire (travaux),46.2337295,5.3538775,21.4,40.0,1024.4,20.5,330.0,0.0,2,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3386_46.2337_5.3539_2016-08-11.png
2016,8975,34,34007,Aigues-Vives,2016-08-11 16:05:00,12,12.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,21.4,40.0,1024.4,20.5,330.0,0.0,1,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3387_46.2337_5.3539_2016-08-11.png
2016,363,18,18219,Saint-Laurent,2016-08-11 16:34:00,93300,59300.0,800.0,34000.0,34000.0,0.0,0.0,0.0,Mesurées,1.0,Accidentelle,46.2337295,5.3538775,21.4,40.0,1024.4,20.5,330.0,0.0,0,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3388_46.2337_5.3539_2016-08-11.png
2016,9479,66,66022,Boule-d'Amont,2016-08-11 16:55:00,20000,20000.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,21.4,40.0,1024.4,20.5,330.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3389_46.2337_5.3539_2016-08-11.png
2016,9480,66,66024,Le Boulou,2016-08-11 17:55:00,3000,2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,,2.0,Malveillance,32.7569047,-97.0696914,36.0,37.0,1013.7,9.4,180.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3390_32.7569_-97.0697_2016-08-11.png
2016,9481,66,66093,Laroque-des-Albères,2016-08-11 18:13:00,10000,1000.0,7000.0,0.0,0.0,0.0,0.0,2000.0,,1.0,Malveillance,32.7569047,-97.0696914,36.0,37.0,1013.0,14.8,190.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3391_32.7569_-97.0697_2016-08-11.png
2016,11990,34,34157,Mèze,2016-08-11 21:00:00,200,200.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Malveillance,46.2337295,5.3538775,12.6,75.0,1026.5,5.4,20.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3392_46.2337_5.3539_2016-08-11.png
2016,8983,34,34124,Lacoste,2016-08-11 21:31:00,1400,300.0,1400.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,12.6,75.0,1026.5,5.4,20.0,0.0,2,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3393_46.2337_5.3539_2016-08-11.png
2016,8886,30,30145,Lédenon,2016-08-11 22:32:00,21827,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,5.0,Malveillance,46.2337295,5.3538775,12.6,74.0,1026.7,5.4,60.0,0.0,3,2016-08-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3394_46.2337_5.3539_2016-08-11.png
2016,9191,06,06077,Lucéram,2016-08-12 09:29:00,715,715.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Naturelle,14.578242,121.1260568,25.3,100.0,1006.0,21.6,280.0,0.0,4,2016-08-12,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3395_14.5782_121.1261_2016-08-12.png
2016,8987,34,34327,Vendargues,2016-08-12 11:57:00,13000,10000.0,3000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,24.2,44.0,1025.9,18.4,330.0,0.0,1,2016-08-12,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_3396_46.2337_5.3539_2016-08-12.png
